ы'ръэ	5
нитқинэт	5
мырагтыа'к	5
аръапаңы	5
ы'льыл	5
уттыт	5
нэмъэм	5
ынқоръым	5
вулқытвии'	5
найъон	5
нэнтыгъэн	5
пэтлеқэй	5
гититлинэт	4
ырыкагты	4
тумгэ	4
қолым	4
қаматкынэты	4
рилеқ	4
э'рыкут	4
гилгил	4
рорат	4
ңээккэтэ	4
рэсқивыльын	4
таатконэнат	4
нэнапалёмтэлқэн	4
нивигым	4
лынъёт	4
гэлелинэт	4
тылельын	4
қымэлынан	4
рынрэ	4
тэңыннэн	4
ңот	4
рэймэвнинэт	4
эченурым	4
ваңқасқор	4
рэквэвнинэт	4
нымытван	4
аңқачормэты	4
чымқык	4
нынуқинэт	4
лёвыплыткок	4
нэнльэтэтын	4
нинэльуқин	4
ынйивыт	4
нунтымъэв	4
ңэвысқэтым	4
тэгъеңу	4
ақамэтвака	4
уттык	4
тумгу	4
чывипыт	4
ңанқо	4
амкоргава	4
чьомарагтыгыргына	4
рэқулым	4
гоккой	4
татлыгнэн	4
нытоэ'	4
нутэсқык	4
ынпыянвыт	4
айванармачьын	4
мэйңэтгъи	4
ралкойпы	4
а'тав	4
қылеркын	4
рырыткунинэт	4
мынлеркын	4
этъопэл	4
тытыл	4
рэпалгын	4
о'лялёқ	4
валёмгъэ	4
вилют	4
рымагты	4
ваамэты	4
ынқъом	4
панрат	4
нэнвиривын	4
тивыркынигыт	4
этлы	4
нэльун	4
увиплыткук	4
ночыткоқэн	4
ңэвъэным	4
ытленъюқэй	4
ы'ттъэты	4
гатваленат	4
выквык	4
гынульыт	4
уттуут	4
амран	4
вакъотвальын	4
пэлқумрэтэ	4
нымытвагыргын	4
ынпыначгықагтэ	4
гачакэтта	4
кол	4
рылгъэ	4
амъянра	4
аңқак	4
мэйңэтык	4
гыргоча	4
мыңигрэп	4
нинэлгықин	4
ы'ттъыёча	4
морыкагты	4
а'ачекыт	4
ытлыгин	4
рыркэн	4
ы'мңан	4
ивинильын	4
аграт	4
вулқытвик	4
ы'ттъымыт	4
ы'твыткульыт	4
гыткалгын	4
гыткак	4
тумгықэй	4
риқукэт	4
нанмыркын	4
гантэнмавлен	4
пытляқ	4
ечьачав	4
қoo	4
ыргинэт	4
тиквыт	4
рынэнинэт	4
кынмаңқаңқач	4
ръэт	4
тэйкынинэт	4
пчиқэтэ	4
ныпкирқин	4
алваң	4
пыкирыкым	4
гитлин	4
гамэмылёлен	4
йыққайъым	4
омрыңана	4
пэпэкылгын	4
уйнэ	4
нинэнтықин	4
қамэквын	4
винрэттумгу	4
гэнтылин	4
нылгынин	4
аръапаквъат	4
чепъаёчгын	4
нылвавқэн	4
выёльын	4
қоныры	4
вытвыттэ	4
тургич	4
э'квыргъам	4
аалёмка	4
галяркыт	4
нэнакагмалеқэнат	4
йыққай	4
коргыръоа'т	4
нынтықин	4
галгақагтэ	4
мачыргынан	4
ярайңын	4
риңэгъи	4
а'мын	4
рэлкучыкун	4
ывэрак	4
чамаым	4
чавчывагты	4
ричитык	4
эвъам	4
ыкээн	4
авэтывақ	4
ынкатагнэпы	4
етыльыт	4
қутынэ	4
мынгылгын	4
нықамэтвақэнат	4
тивыткуи'	4
тъынин	4
мынқамэтвамык	4
иръықэй	4
нотагты	4
кэтъонэн	4
нэрэтқинэт	4
яңагты	4
мэлетык	4
рачыкон	4
а'лялёйңынэн	4
ңэнри	4
пэнъёлгын	4
гынульын	4
қэлёқ	4
нэналвавқэн	4
қонагтэ	4
ывик	4
кынмэн	4
ёпаннэн	4
ынпыңэвқэе	4
нотачгатгыргычыко	4
тэврик	4
тымъё	4
моочгычымңы	4
йичьэмиттумгэ	4
титык	4
гыыт	4
ныткивқин	4
этаны	4
қутырыкым	4
арычга	4
тымкылевыт	4
мытынмыгъан	4
гэнрэтвилин	4
мэлёталгын	4
энаймэёлгык	4
ръэвэ	4
ңэвтумгын	4
рэгъэт	4
амгымнан	4
ваңқасқорына	4
тыттэтык	4
чоттагнэпы	4
нъэлгъэт	4
тинтин	4
қықамэтватык	4
пыгпыгыт	4
ейвэче	4
о'мрыңаиквъи	4
нықамэтвақэн	4
рэқык	4
рымэйңэвнин	4
нычемгъотвақэн	4
этйыръын	4
ранъав	4
тыльунэт	4
ы'твэрмэчьэ	4
гынонрок	4
тэнэлгыңкы	4
ы'ттъықэй	4
рырагтаннэн	4
оргор	4
гэвъилин	4
нэмэлымңэ	4
а'мыным	4
қунлелюқэй	4
вайыңқэнат	4
ээққэй	4
нитқинэт	4
игырым	4
вэтчата	4
эмчымче	4
ы'сқақовэнқор	4
вээмык	4
ытлывъёт	4
нырагтықэн	4
ытлыгэты	4
въильын	4
мытивым	4
ринтынин	4
киквъи	4
кэркэр	4
қутырыкым	4
авынтыляма	4
турыпкитльэн	4
ынкаткынык	4
қықамэтвагэ	4
рэңэтыльын	4
қэглынангэт	4
ңэвысқэттумгэ	4
вэлерңан	4
гэнымлин	4
ягнанэн	4
кэльэтэ	4
энаральыт	4
гэтчылинэт	4
турынңэльыт	4
кытыйга	4
нытомгатқэнат	4
рытрилнин	4
нанқыльын	4
эймэвыльын	4
энарэрыльэгым	4
э'нқу	4
уттэ	4
нанмынат	4
аа	4
нылқутқин	4
евев	4
нэвъэнэ	4
ынкэмил	4
мынгытча	4
пынлёнэнат	4
винрэннин	4
рэлкучыку	4
валы	4
таалгылятгъэ	4
тэқэмэңгъи	4
нывакъотвақэнат	4
нытвақэнат	4
қэтыңокэн	4
қуттиым	4
қитыркын	4
а'тавлыгэн	4
нақамлым	4
гэлгылин	4
ейпыт	4
авынтаалгылята	4
о'равэты	4
вэтгавтомго	4
ңэлвыльык	4
наранмыгыт	4
аңъока	4
гынмыеп	4
ръэвыт	4
мэлмэлетык	4
рэқын	4
нутэгчильэ	4
вэнъым	4
нинэнтықин	4
ңотқо	4
нэнанмықэнат	4
авъёльыка	4
кэтэм	4
эрти	4
қытлыгиым	4
рынэнин	4
ынйивык	4
выквылгын	4
ынпыңавэты	4
нырагтықэнат	4
нынъэлқинэт	4
гыргол	4
мэткиит	4
эръэмпэи'	4
кэргыпгъэ	4
гатваленат	4
вэймэну	4
алымың	4
ёа'нма	4
оммачайпынэн	4
нъэлгъэт	4
о'раңанқо	4
ынқорыңым	3
рэмкыльыт	3
нинэльуқинэт	3
нывулқытвиқин	3
гэлгитқыевлин	3
янорым	3
ынкалқаңын	3
э'нқэтгъи	3
қэлюкым	3
нылеқинэт	3
чавчывантальыт	3
айколяк	3
чотыквыткынэты	3
пытқы	3
ңотқэн	3
пэлқынтэтгъи	3
эвычаң	3
эйычгитэ	3
аймакыт	3
эргатръок	3
рыркы	3
қиниквытык	3
култэт	3
нэнңивымык	3
аңқагты	3
рэтэм	3
қэчейыръыт	3
ныгагчавқэн	3
қақa	3
эгмиңэткэ	3
у'рэңэнри	3
нылқытқинэт	3
рынрынин	3
ңинқэйин	3
гумэкэтлинэт	3
нэнанмыткоқэнат	3
а'лятыёткольыт	3
ңэвъэнйыръыт	3
рэмыннуңгъи	3
олытвальын	3
мэгчеранма	3
ынинэльын	3
туквэк	3
қырирнин	3
а'ачеко	3
нывинрэтқин	3
ръавкываннаткынык	3
э'четэ	3
ы'твэты	3
қыгитэгынэт	3
қэюнъэл	3
турыпкирык	3
тытлеты	3
ынпыңэв	3
кэңисқульыт	3
коракэгты	3
йъилгын	3
навэтынва	3
ръавольэты	3
ярачыкон	3
ууйъын	3
рынлевнин	3
палёмтэлык	3
йынрыткынык	3
қэмэңы	3
мэлпэнин	3
қлявылмэл	3
гагаймавлен	3
нэнатагчечаңқэнат	3
пытқы	3
рэлкынинэт	3
кылек	3
қэйвэлым	3
плыткуэ'т	3
милгэр	3
выквылгын	3
қыйпыгынат	3
рэпалгэн	3
қытрилгыткы	3
рылгъат	3
мэмылен	3
и'ны	3
нъатчақэн	3
гаканйы	3
нъэлыльын	3
нылгэнымлықэн	3
гытгытэ	3
гэлилин	3
тэнуйгыт	3
ёпатычьата	3
қитынутэсқык	3
гэк	3
иичгэ	3
рэсқивык	3
ныйъоқэн	3
тэнъэк	3
қонлялёрыкы	3
тэңытръэч	3
нылелелпэрақэн	3
лёңынма	3
қырымэн	3
илгъыттъын	3
умқэтэ	3
нымэльэв	3
напэнрыгъан	3
о'рагырголягты	3
вэйвыт	3
чичеквъи	3
моонэн	3
лылепыткугъи	3
гэнъэтлин	3
мигчирэтыльын	3
тачайвэвынэн	3
чимгъугйит	3
тынтынэт	3
тытлепы	3
ныныпкирэтқин	3
гымо	3
кэңунэңэльын	3
қун	3
қонпы	3
мальатав	3
ңыранчьовыргыльын	3
ръэнутэт	3
утъымыт	3
ыяа	3
улювнин	3
вачақым	3
гулвэвлинэт	3
имтинин	3
кавэты	3
нъылгыткы	3
рагтыа'т	3
ымэты	3
нытванат	3
гэтэңъигигэтлинэт	3
рымңылявнэн	3
ақочеткынка	3
пучьэт	3
нэнамңылёқэн	3
нэнаймэқэнат	3
амқынъычо	3
вэнвыеквэ	3
ыныкитым	3
тэгъеңыркын	3
льук	3
эмынңин	3
тэнуйгын	3
тынмыркынэгыт	3
нычачақэнат	3
пкитльэт	3
левлевэтыльын	3
чагчомачгын	3
нылқытқин	3
рагтэты	3
муллычыку	3
мычвынтэ	3
укумэкынэ	3
нэкэмқун	3
рытчык	3
алвавкыльэнат	3
нэнэквэтэвын	3
нинэтрилқинэт	3
инээрнин	3
қэйвипъэм	3
и'ннык	3
эмрэқун	3
қалялвынвэтгавыльын	3
ынанынпычьын	3
а'птыма	3
эңъэлю	3
кэқисқукин	3
э'қэльин	3
қаайпы	3
тэңвытку	3
инэгтэтгъи	3
қынтогэ	3
нэрмэқин	3
ёрочыкогты	3
ңавэтын	3
ңэнқаеты	3
қаплықач	3
митык	3
йылқыма	3
нытвықэн	3
лыгэқылпэ	3
гэлқытлинэт	3
нықэвъячатқэн	3
нымкыргэри	3
нинъэлкықин	3
пылвынтынананақай	3
вогой	3
йымэтвальыт	3
янотыльо	3
пэчайвынэнат	3
ээй	3
мытагъак	3
тэлет	3
рытрыттэ	3
ңавэтынва	3
орвэты	3
тымңэтвама	3
нынъэлқин	3
пысқунңээкык	3
айгынлейпы	3
иикитэ	3
ынкэчыку	3
ныкоргавқэн	3
уққэм	3
эвытрыкыльин	3
илюпынъэт	3
қэтэв	3
ыпаңы	3
кэльэнпыңэв	3
винрэтыльын	3
нинэнрықин	3
элымңэ	3
ы'	3
ынкыым	3
рымытқылгав	3
ынанъаё	3
нанқын	3
ныйыркъэв	3
қорэн	3
нувиқин	3
ритгъэ	3
эмыгэқэй	3
нутэк	3
анмыка	3
элкытвама	3
рагтакватгъэ	3
носқэн	3
унъэлин	3
гынмылкин	3
ваны	3
тэнантомгың	3
орвытараң	3
анықун	3
эчгэтты	3
эчьыльыт	3
нолытвақэн	3
кэттываэ'	3
ининигъи	3
ръавэты	3
ңэвъыттъықэе	3
тыттэтгъэт	3
қолероқалык	3
ытриым	3
ралкогты	3
эеткыльинэт	3
қэнапэнрытык	3
айколяннэн	3
нарычгытвақэн	3
нэчвигъэн	3
рэлюк	3
нывылгъав	3
нынтықинэт	3
кэңилыку	3
пэкул	3
имыръэнутэт	3
нымнымыт	3
чимычвиткунинэт	3
йыпаннэн	3
нэтчынэт	3
ок	3
ытлыгык	3
томгатыркыт	3
гакочгыпленат	3
ынинэльэ	3
нинэнтигым	3
йыръыльын	3
қамэтвагъэ	3
гэетлинэт	3
йылнинэт	3
плыткунэңу	3
оттэпы	3
нъэйңэқин	3
эплықытэт	3
муульын	3
кымиңын	3
чымчеқэй	3
қоолгын	3
какомэй	3
ритлиннин	3
рэнтыёт	3
кэңиқ	3
ңилгэннин	3
уттин	3
нэпиригъэн	3
пытляқ	3
ёрок	3
выквыт	3
қуным	3
ытлыгык	3
гэнтэтлин	3
игыркин	3
рэсқивыльын	3
қитыльыт	3
қамэнтоэ'	3
итгъэт	3
йъэлгытомгэн	3
ытръэсқэв	3
